Serial,FireYear,IncidentNumber,FiscalYear,FireArea,District,Unit,FireName,StatisticalCategory,PreparedBy,Landmark,Equipment,NumberPersonnel,PreparedDate,ModifiedBy,ModifiedDate,Twn,Rng,Sec,Subdiv,Longitude,Latitude,ProtectionAgency,FireOriginFederalLands,LandClass,FireThreatened,Minimum,Dual,County,LandownerType,OriginalSurcharge,SurchargeInvolved,SenateBill360Lot,SenateBill360Certified,DiscoveredBy,DiscoveredByName,CausedBy,GeneralCause,SpecificCause,CauseComments,LeadInvestigator,Degree_certain,GeneralRestriction,IndustrialRestriction,BurnIndex,WeatherStationID,RegulatedUseZone,Involve_op,Notif_year,Notif_dist,Notif_number,IgnitionTime,DiscoveryTime,ReportTime,InitialAttackTime,ControlTime,WalkInDelay,FemaFire,IntitialAttackBy,InitialAttackType,Flame_length,InitialAttackFireSizeAcres,InitialAttackBehavior,GeneralFuelModels,Topography,Aspect,Slope,Elevation,SizeClass,FinalFireSizeAcres,StateProtectedAcres,ESRI_OID,CauseType,x,y
134368,2023,23-521-131-23,2023,,52,521,Sloppy Slough           ,1,Antonio Lopez           ,4.21 miles south of Astoria   ,,,6/9/2023 12:00:00 AM,AEKREIDER,6/16/2023 1:11:00 PM,8N    ,9W    ,32,SWSE,-123.822,46.1272,6,1,10,1,0,0,4,13,0,0,0,,99,Water District Employee ,8,6,601,Burn Pile spread through grass,Antonio Lopez,,0,0,,350113 Tidewater        ,NW1,1,,,,6/8/2023 9:00:00 AM,6/8/2023 9:35:00 AM,6/8/2023 9:45:00 AM,6/8/2023 10:00:00 AM,6/8/2023 10:45:00 AM,0,0,2,4,,0.05,2,2,0,0,0,0,1,0.05,0,120847,3,469983.943241477,1612726.00557743
134371,2023,23-581-080-23,2023,,58,581,Kinzy Rd                ,1,Kelli DeVine            ,3.8 mi S of Estacada          ,,,6/9/2023 12:00:00 AM,KADEVINE,6/23/2023 1:48:00 PM,4S    ,4E    ,10,SENW,-122.303,45.2385,1,1,1,1,1,0,3,13,1,0,2,,6,                        ,5,6,615,Burning of debris,"Melhorn, Greg",,0,0,,350728 Eagle Creek      ,CM1,1,,,,5/26/2023 3:00:00 PM,5/26/2023 3:03:00 PM,5/26/2023 3:03:00 PM,5/26/2023 3:27:00 PM,5/26/2023 4:00:00 PM,0,0,2,4,,0.25,1,13,0,0,0,0,1,0.25,0.25,120848,3,847950.495734915,1276690.08661418
134373,2023,23-771-110-23,2023,,77,771,Reuben Leigh            ,1,Brent Peterson          ,Fall Creek                    ,,,6/9/2023 12:00:00 AM,BAPETERSON,6/9/2023 12:52:00 PM,18S   ,1W    ,34,NWSE,-122.79,43.9599,1,1,1,1,0,1,20,11,0,0,2,,6,                        ,0,10,0,,Mike White,,0,0,,352552                  ,EL1,1,,,,5/31/2023 2:50:00 PM,5/31/2023 2:50:00 PM,5/31/2023 2:50:00 PM,5/31/2023 3:20:00 PM,5/31/2023 9:30:00 PM,0,0,1,3,,30,4,12,0,0,0,0,3,41,41,120850,3,709548.151246727,813938.451771647
134379,2023,23-711-518-23,2023,,71,711,W Branch Elk Creek RD   ,1,Shelby Maddox           ,8.43 miles North of Shady Cove,,,6/9/2023 12:00:00 AM,Smaddox,6/18/2023 2:38:00 PM,33S   ,1W    ,1 ,SWNW,-122.775,42.7303,1,2,1,1,0,0,15,50,0,0,0,,7,AA610                   ,1,1,101,Lightning,Kayle Grimes,,1,1,21 ,ZIM                     ,SW2,1,,,,6/9/2023 2:00:00 PM,6/9/2023 2:05:00 PM,6/9/2023 2:06:00 PM,6/9/2023 6:14:00 AM,6/12/2023 11:41:00 AM,30,0,1,1,,0.1,1,1,1,1,1,1,1,0.1,0.1,120851,2,701079.523293957,365853.976706043
134381,2023,23-712-781-23,2023,,71,712,Davidson Rd 500         ,1,"Lizio, Cory             ",16.47 miles South of Grants Pa,,,6/9/2023 12:00:00 AM,mowen,7/28/2023 12:29:00 PM,39S   ,5W    ,4 ,SWSW,-123.303,42.2011,1,1,1,1,1,1,17,12,0,0,2,,6,911                     ,8,9,911,Gopher bomb caused structure fire that spread to wildland,"Stratton, Hunter",,1,1,21 ,PROVOLT SEED ORCHARD    ,SW3,1,,,,6/9/2023 2:50:00 PM,6/9/2023 2:51:00 PM,6/9/2023 2:51:00 PM,6/9/2023 2:58:00 PM,6/12/2023 3:00:00 PM,0,0,1,1,,0.01,2,8,1,1,1,1,1,0.01,0.01,120852,3,552678.721456692,177442.267060369
134383,2023,23-981-129-23,2023,,98,981,Burst 141               ,1,R. S. Gates             ,Two Mile Ridge                ,,,6/10/2023 12:00:00 AM,msanspach,7/3/2023 1:02:00 PM,37S   ,9E    ,27,SWNE,-121.744,42.3264,1,1,1,1,0,0,18,11,0,0,0,,6,                        ,1,1,101, Lightning Strike,"Castle, Dylan",,0,9,,353310                  ,KF1,1,,,,6/7/2023 4:20:00 PM,6/7/2023 4:30:00 PM,6/7/2023 4:30:00 PM,6/7/2023 5:44:00 PM,6/7/2023 9:01:00 PM,0,0,1,3,,0.1,1,3,0,0,0,0,1,0.1,0.1,120853,2,975833.854658797,212702.534776896
134387,2023,23-982-034-23,2023,,98,982,Willow 144              ,1,R. S. Gates             ,Drews Reservoir               ,,,6/10/2023 12:00:00 AM,RSGates,7/11/2023 5:31:00 PM,39S   ,18E   ,33,SWSE,-120.6,42.1381,1,1,1,2,0,0,19,10,0,0,0,,6,                        ,1,1,101, Lightning Struck Juniper,Collin Markus,,0,9,,353423                  ,KF2,1,,,,6/8/2023 2:27:00 PM,6/8/2023 3:23:00 PM,6/8/2023 3:24:00 PM,6/8/2023 5:13:00 PM,6/9/2023 1:16:00 PM,20,0,1,1,,0.1,2,5,0,0,0,0,1,0.1,0.1,120855,2,1285204.68339895,141521.975721791
134388,2023,23-712-783-23,2023,,71,712,Plumtree 477            ,1,"Carrier, Ivan           ",4.16 miles Northwest of Grants,,,6/10/2023 12:00:00 AM,tthomas,8/28/2023 4:56:00 PM,35S   ,6W    ,35,NENE,-123.373,42.4894,1,1,1,1,1,0,17,10,1,0,2,,6,                        ,15,5,599,Under Investigation,"Carrier, Ivan",,1,1,20 ,MERLIN SEED ORCHARD     ,SW3,1,,,,6/9/2023 5:33:00 PM,6/9/2023 5:34:00 PM,6/9/2023 5:35:00 PM,6/9/2023 5:40:00 PM,6/12/2023 10:23:00 AM,0,0,1,3,,0.1,2,10,1,1,1,1,1,0.1,0.1,120856,3,537392.096456692,283133.191272959
134392,2023,23-712-769-23,2023,,71,712,Monument 8627           ,1,"Bond, Elias             ",8.19 miles North of Grants Pas,,,6/10/2023 12:00:00 AM,LMBryan,6/17/2023 4:02:00 PM,35S   ,6W    ,2 ,SWSE,-123.376,42.5524,1,1,1,1,1,0,17,10,0,0,0,,11,                        ,5,6,601,Burn barrel spread to wildland,"Bond, Elias",,1,1,17 ,MERLIN SEED ORCHARD     ,SW3,1,,,,6/8/2023 4:59:00 PM,6/8/2023 4:59:00 PM,6/8/2023 4:59:00 PM,6/8/2023 5:18:00 PM,6/11/2023 2:32:00 PM,0,0,2,4,,0.5,2,1,1,1,1,1,2,0.5,0.5,120857,3,537387.49868767,306112.514763772
134404,2023,23-711-519-23,2023,,71,711,Rosebud                 ,1,,19.84 miles Southeast of Ashla,,,6/10/2023 12:00:00 AM,taburkhart,7/30/2023 2:19:00 PM,40S   ,4E    ,21,NWSE,-122.358,42.0757,1,2,1,1,0,0,15,50,0,0,2,,7,Cal Fire Recon          ,1,1,101,Lightning struck tree,C. Huntley,,1,1,22 ,PARKER MOUNTAIN         ,SW2,1,,,,6/10/2023 11:32:00 AM,6/10/2023 11:32:00 AM,6/10/2023 11:32:00 AM,6/10/2023 3:25:00 PM,6/11/2023 6:00:00 PM,45,0,1,6,,0.25,2,3,1,1,1,1,1,0.25,0.25,120858,2,807700.514435694,124465.467191607
134406,2023,23-712-786-23,2023,,71,712,Caves Camp 402          ,1,"Wyndearo, Travis        ",16.44 miles East of Cave Junct,,,6/11/2023 12:00:00 AM,MDSCHULTZ,6/18/2023 2:12:00 PM,39S   ,5W    ,7 ,NENE,-123.332,42.1998,1,1,1,1,1,0,17,10,0,0,0,,6,                        ,5,6,699,Burn pile escaped,"Wyndearo, Travis",,1,1,21 ,PROVOLT SEED ORCHARD    ,SW3,1,,,,6/11/2023 8:55:00 AM,6/11/2023 8:58:00 AM,6/11/2023 8:59:00 AM,6/11/2023 9:16:00 AM,6/14/2023 2:53:00 PM,0,0,2,4,,0.25,7,9,1,1,1,1,1,0.25,0.25,120859,3,544805.982611552,177238.315616801
134408,2023,23-712-763-23,2023,,71,712,Slate Creek             ,1,"Eastin, Greg            ",13.87 miles Southwest of Grant,,,6/11/2023 12:00:00 AM,mowen,7/5/2023 6:15:00 PM,37S   ,7W    ,7 ,SWSW,-123.578,42.3607,1,1,1,1,0,0,17,13,1,0,0,,6,"Ranson, Chris           ",1,1,101,Lightning,"Eastin, Greg",,5,1,24 ,ONION MOUNTAIN LOOKOUT  ,SW3,1,,,,6/6/2023 9:28:00 PM,6/6/2023 9:29:00 PM,6/6/2023 11:28:00 PM,6/6/2023 11:26:00 PM,6/11/2023 2:12:00 PM,0,0,1,4,,0.5,3,3,1,1,1,1,2,0.5,0.5,120860,2,480363.117782146,238254.082677171
134410,2023,23-712-784-23,2023,,71,712,Pickett Crk 1238        ,1,"Strandquist, Bramdon    ",10.3 miles Northwest of Grants,,,6/10/2023 12:00:00 AM,LMBryan,6/13/2023 2:07:00 PM,35S   ,7W    ,23,NWSW,-123.504,42.5126,1,1,1,1,1,0,17,13,0,0,0,,99,                        ,8,6,699,Debris Burning,"Strandquist, Brandon",,1,1,21 ,353114 Onion 2          ,SW3,1,,,,6/10/2023 4:45:00 AM,6/10/2023 4:45:00 AM,6/10/2023 4:54:00 AM,6/10/2023 5:30:00 AM,,0,0,2,4,,0.5,2,9,1,1,1,1,2,0.75,0.75,120861,3,502381.6433727,292849.209645674
134414,2023,23-711-522-23,2023,,71,711,Pelton Ln 455 #1        ,1,L. Caster               ,5.38 miles Northeast of Gold H,,,6/11/2023 12:00:00 AM,Smaddox,6/17/2023 3:13:00 PM,35S   ,3W    ,25,SENE,-122.998,42.5013,1,1,1,1,0,0,15,12,1,1,0,,6,                        ,4,3,353,Cutting hay,L. Caster,,1,1,24 ,EVANS CREEK             ,SW1,1,,,,6/11/2023 11:10:00 AM,6/11/2023 11:25:00 AM,6/11/2023 11:26:00 AM,6/11/2023 11:15:00 AM,6/14/2023 12:59:00 PM,0,0,3,0,,0.01,2,1,1,1,1,1,1,0.01,0.01,120862,3,638640.976706043,284160.498359576
134415,2023,23-723-187-23,2023,,72,723,Highway 101 MP 292      ,1,,3 S of Langlois               ,,,6/11/2023 12:00:00 AM,rvhancock,12/7/2023 4:24:00 PM,31S   ,15W   ,10,NENE,-124.469,42.8728,1,1,1,1,0,1,8,12,1,0,0,,4,                        ,8,6,620,Inadequate mopup,Brett Weidemiller,,5,1,,352819 Long Prairie     ,CS1,1,,,,6/5/2023 12:00:00 PM,6/10/2023 3:30:00 PM,6/10/2023 3:38:00 PM,6/10/2023 3:38:00 PM,6/10/2023 5:30:00 PM,0,0,1,3,,0.01,2,12,0,0,0,0,1,0.01,0.01,120863,3,248714.616469815,435038.706036747
134416,2023,23-553-069-23,2023,,55,553,Driftwood Beach Fire    ,1,Stacy Gerding           ,Driftwood Beach State Park    ,,,6/11/2023 12:00:00 AM,bdmcleod,6/16/2023 1:35:00 PM,13S   ,12W   ,1 ,SESE,-124.081,44.4625,1,1,1,1,1,0,21,20,0,0,0,,5,                        ,9,6,604,Unattended Campfire escaped ring,bayard McLeod,,5,1,,351604 Cannibal         ,WO1,1,,,,6/10/2023 10:00:00 PM,6/11/2023 6:00:00 AM,6/11/2023 12:10:00 PM,6/11/2023 12:15:00 PM,6/11/2023 2:07:00 PM,3,0,2,4,,0.01,2,5,1,1,1,1,1,0.01,0.01,120864,3,377884.894685045,1009095.63845144
134420,2023,23-711-523-23,2023,,71,711,Pelton Ln 455 #2        ,1,L. Caster               ,5.27 miles Northeast of Gold H,,,6/11/2023 12:00:00 AM,Smaddox,6/17/2023 4:03:00 PM,35S   ,3W    ,25,SWNE,-123,42.5002,1,1,1,2,0,0,15,12,1,1,0,,6,                        ,4,3,356,Spark from swather head hitting rocks.,Levi B. Caster,,1,1,24 ,EVANS CREEK             ,SW1,1,,,,6/11/2023 2:50:00 PM,6/11/2023 3:13:00 PM,6/11/2023 3:14:00 PM,6/11/2023 3:15:00 PM,6/14/2023 12:59:00 PM,0,0,1,4,,0.5,2,1,1,1,1,1,2,2.87,2.87,120865,3,638089.545275584,283776.121391073
134421,2023,23-722-190-23,2023,,72,722,Highway 42 MP 32.5      ,1,,2 miles E of Bridge           ,,,6/11/2023 12:00:00 AM,KROBISON,6/16/2023 10:40:00 AM,29S   ,11W   ,35,SENW,-123.978,43.0167,1,1,5,1,0,0,6,20,0,0,0,,9,                        ,13,3,354,,"White, Michael",,5,1,,352816 Signal Tree      ,CS2,1,,,,6/11/2023 3:45:00 PM,6/11/2023 3:50:00 PM,6/11/2023 3:51:00 PM,6/11/2023 4:00:00 PM,6/11/2023 5:00:00 PM,0,0,1,1,,0.01,2,2,0,0,0,0,1,0.01,0.01,120866,3,382431.178805768,481473.021325454
134431,2023,23-781-123-23,2023,,78,781,Fisk Rd                 ,1,Brandy Simmons          ,,,,6/2/2023 12:00:00 AM,LSFISCHER,7/20/2023 4:25:00 AM,17S   ,6W    ,6 ,SWNW,-123.469,44.1233,1,1,1,1,1,1,20,10,0,0,0,,8,Bo Rankin               ,6,9,999,Owner was burning,Seth Griffith,,0,0,24 ,352547 Village Creek    ,WT1,1,,,,6/2/2023 3:04:00 PM,6/2/2023 3:04:00 PM,6/2/2023 3:04:00 PM,6/2/2023 3:27:00 PM,6/2/2023 3:52:00 PM,0,0,1,3,,0.01,1,8,1,1,1,1,1,0.01,0.01,120867,3,533038.590551183,879176.2316273
134438,2023,23-781-124-23,2023,,78,781,Grimes Road             ,1,Brandy Simmons          ,,,,6/4/2023 12:00:00 AM,BSIMMONS,7/22/2023 1:58:00 PM,20S   ,3W    ,21,SWNW,-123.067,43.8158,1,1,1,1,0,1,20,10,0,0,0,,99,Reported by John Deegan ,14,9,905,Caused by a campfire used for warming or cooking,Seth Griffith,,0,0,26 ,352547 Village Creek    ,WT1,1,,,,6/4/2023 8:10:00 PM,6/4/2023 8:10:00 PM,6/4/2023 8:10:00 PM,6/4/2023 8:30:00 PM,6/4/2023 9:40:00 PM,0,0,1,5,,0.25,1,8,1,1,1,1,1,0.25,0.25,120868,3,635014.829724416,763602.751640424
134449,2023,23-781-126-23,2023,,78,781,Wy Pass                 ,1,Brandy Simmons          ,,,,6/8/2023 12:00:00 AM,BSIMMONS,7/16/2023 2:53:00 PM,20S   ,5W    ,35,NESW,-123.25,43.7845,1,1,1,1,0,0,20,50,0,0,0,,3,SPI                     ,15,3,399,Fire caused by a chainsaw wench,Kyle Tripp,,0,0,,352547 Village Creek    ,WT1,1,,,,6/8/2023 12:15:00 PM,6/8/2023 12:15:00 PM,6/8/2023 12:31:00 PM,6/8/2023 12:31:00 PM,6/8/2023 1:00:00 PM,0,0,3,1,,0.01,2,8,1,1,1,1,1,0.01,0.01,120869,3,586364.170603678,753765.225393698
134453,2023,23-551-031-23,2023,,55,551,Woods Creek Equipment   ,1,Stacy Gerding           ,Woods Cr                      ,,,6/13/2023 12:00:00 AM,RHARRIS,7/11/2023 9:47:00 AM,12S   ,6W    ,3 ,NWSW,-123.413,44.5543,1,1,1,1,1,1,2,12,0,0,2,,3,Paul Gellatly           ,2,3,349,Malfuction in the engine compartment of a Case 2154D,Richard Harris,,5,1,,351814 Gellatly         ,WO3,2,2023,551,6467,6/12/2023 3:22:00 PM,6/12/2023 3:22:00 PM,6/12/2023 3:25:00 PM,6/12/2023 3:26:00 PM,6/12/2023 3:30:00 PM,0,0,3,4,,0,1,99,0,0,0,0,1,0.01,0.01,120870,1,553303.50688976,1035640.84514436
134454,2023,23-551-032-23,2023,,55,551,Saxton Fire             ,1,Stacy Gerding           ,,,,6/13/2023 12:00:00 AM,sgerding,7/25/2023 5:24:00 PM,13S   ,6W    ,15,NENE,-123.395,44.4466,1,1,1,1,0,1,2,13,1,0,2,,6,                        ,6,5,506,Discarded cigarette into receptive fuels,Jacob Ruhl,,5,1,,351811 Wilkinson Ridge  ,WO3,1,,,,6/12/2023 8:25:00 PM,6/12/2023 8:27:00 PM,6/12/2023 8:31:00 PM,6/12/2023 8:33:00 PM,6/12/2023 9:47:00 PM,0,0,8,0,,0.1,2,5,0,0,0,0,1,0.1,0.1,120871,3,556607.913713917,996243.729658797
134465,2023,23-712-791-23,2023,,71,712,Stanford 255            ,1,"Wyndearo, Travis        ",6.03 miles South of Grants Pas,,,6/13/2023 12:00:00 AM,mowen,7/23/2023 7:57:00 PM,37S   ,5W    ,18,NESE,-123.331,42.3517,1,1,2,1,1,0,17,13,0,1,0,,6,                        ,5,3,380,Mower blade struck rock in grass field,"Wyndearo, Travis",,1,1,22 ,PROVOLT SEED ORCHARD    ,SW3,1,,,,6/12/2023 2:17:00 PM,6/12/2023 2:17:00 PM,6/12/2023 2:17:00 PM,6/12/2023 2:24:00 PM,6/12/2023 2:28:00 PM,0,0,1,4,,1,2,1,1,1,1,1,2,1,1,120873,3,546985.942257211,232572.58300525
134468,2023,23-955-159-23,2023,,95,955,Chestnut 0250 OD        ,1,Snow                    ,"68879 Chestnut Dr, Sisters    ",,,6/13/2023 12:00:00 AM,DTsnow,7/6/2023 12:00:00 PM,15S   ,10E   ,03,SESE,-121.517,44.2936,1,1,1,1,1,1,9,13,1,1,0,,6,                        ,5,6,620,Burn pile that was not properly extinguished,Derrick Snow,,1,9,,352620 Colgate          ,WC2,1,,,,6/10/2023 10:00:00 AM,6/13/2023 1:20:00 PM,6/13/2023 1:23:00 PM,6/13/2023 1:32:00 PM,6/13/2023 2:53:00 PM,0,0,1,3,,0.1,2,1,0,0,0,0,1,0.15,0.15,120874,3,1046115.61515749,928802.184711292
134470,2023,23-981-133-23,2023,,98,981,Frain 150               ,1,R. S. Gates             ,Frain Ranch                   ,,,6/13/2023 12:00:00 AM,msanspach,7/3/2023 1:10:00 PM,41S   ,6E    ,11,SWNE,-122.078,42.0175,1,1,1,1,0,0,18,13,0,0,0,,7,                        ,1,1,101,Lighning Caused,"Huntsman, Ryan",,0,9,,353344                  ,KF1,1,,,,6/11/2023 7:06:00 PM,6/12/2023 1:30:00 PM,6/12/2023 1:50:00 PM,6/12/2023 2:50:00 PM,6/12/2023 4:45:00 PM,0,0,1,4,,0.1,1,3,0,0,0,0,1,0.1,0.1,120876,2,883331.466207355,101658.542979002
134476,2023,23-582-028-23,2023,,58,582,Alder Creek Fire        ,1,Xea Sprague             ,3.45 West of Lyons            ,,,6/14/2023 12:00:00 AM,XSprague,6/14/2023 10:45:00 AM,9S    ,1E    ,21,SESE,-122.685,44.7687,5,3,9,1,0,0,24,90,0,0,2,,8,                        ,6,3,332,Spark from Skid Steer,Tunnell Marcus,,0,0,,352025 Jordan           ,CM1,1,,,,6/12/2023 11:20:00 AM,6/12/2023 11:40:00 AM,6/12/2023 11:52:00 AM,6/12/2023 12:33:00 PM,6/12/2023 2:22:00 PM,0,0,1,3,,0.1,1,1,0,0,0,0,1,0.1,0.1,120877,1,745024.678149611,1107873.90583989
134485,2023,23-712-797-23,2023,,71,712,O'Brien Rd 115          ,1,"Lizio, Cory             ",7.27 miles South of Cave Junct,,,6/14/2023 12:00:00 AM,cetheridge,6/26/2023 5:42:00 PM,40S   ,9W    ,25,NENE,-123.702,42.0655,1,1,1,1,1,1,17,10,1,0,0,,5,,9,6,615,"Debris burning, record of fire issued","Lizio, Cory",,1,1,25 ,ILLINOIS VALLEY AIRPORT ,SW3,1,,,,6/14/2023 11:57:00 AM,6/14/2023 12:07:00 PM,6/14/2023 12:11:00 PM,6/14/2023 12:12:00 PM,6/17/2023 12:13:00 PM,0,0,1,4,,0.01,1,1,1,1,1,1,1,0.01,0.01,120878,3,442666.775590554,131996.930118114
134488,2023,23-733-458-23,2023,,73,733,Buckhorn Rd             ,1,S Shepherd              ,Glide                         ,,,6/14/2023 12:00:00 AM,jblomberg,1/3/2024 9:26:00 AM,27S   ,4W    ,1 ,SENE,-123.112,43.2507,1,1,1,2,0,0,10,14,0,0,0,,6,                        ,4,6,615,Rancher debris burning,Taylor Skinner,,0,0,,353048 North Bank       ,DG1,1,,,,6/7/2023 2:50:00 PM,6/7/2023 3:00:00 PM,6/7/2023 3:03:00 PM,6/7/2023 3:05:00 PM,6/7/2023 5:00:00 PM,0,0,8,1,,0.01,2,5,0,0,0,0,1,0.01,0.01,120879,3,616594.189960629,558127.799212605
134489,2023,23-712-798-23,2023,,71,712,MM 59 I5 SB             ,1,"Carrier, Ivan           ",2.48 miles North of Grants Pas,,,6/14/2023 12:00:00 AM,LMBryan,6/27/2023 4:40:00 PM,36S   ,5W    ,6 ,NWNW,-123.343,42.4733,1,1,1,1,0,0,17,20,0,0,0,,9,                        ,13,3,351,Semi Truck Fire,"Carrier, Ivan",,1,1,23 ,MERLIN SEED ORCHARD     ,SW3,1,,,,6/14/2023 3:14:00 PM,6/14/2023 3:14:00 PM,6/14/2023 3:14:00 PM,6/14/2023 3:15:00 PM,6/17/2023 3:48:00 PM,0,0,1,4,,0.1,2,1,1,1,1,1,1,0.1,0.1,120880,3,545277.700787395,276986.093503937
134493,2023,23-781-131-23,2023,,78,781,Vaughn Road             ,1,Lauren Fischer          ,2 Miles up Penn Rd from Vaughn,,,6/15/2023 12:00:00 AM,LSFISCHER,7/13/2023 10:55:00 AM,18S   ,6W    ,6 ,NWSW,-123.47,44.0328,1,1,1,1,0,0,20,10,0,0,0,,3,Don Thompson            ,13,3,351, Fire was caused by a vehicle fire that spread to wildland,Aaron Lighty,,1,1,23 ,352547 Village Creek    ,WT1,1,,,,6/14/2023 10:25:00 AM,6/14/2023 10:25:00 AM,6/14/2023 10:25:00 AM,6/14/2023 10:35:00 AM,6/14/2023 11:37:00 AM,10,0,3,2,,0.02,2,8,1,1,1,1,1,0.02,0.02,120881,3,531583.339238852,846223.514107615
134500,2023,23-982-036-23,2023,,98,982,Hickey 152              ,1,R. S. Gates             ,Hickey Ranch                  ,,,6/15/2023 12:00:00 AM,RSGates,7/11/2023 5:53:00 PM,39S   ,22E   ,16,NESE,-120.125,42.1839,1,1,1,2,0,0,19,20,0,0,0,,3,                        ,1,1,101, Lightning Struck pine tree,Lex Romine (BC20),,0,9,,353421                  ,KF2,1,,,,6/13/2023 3:58:00 PM,6/13/2023 4:50:00 PM,6/13/2023 4:51:00 PM,6/13/2023 6:52:00 PM,6/14/2023 1:51:00 PM,90,0,2,1,,0.1,1,3,0,0,0,0,1,0.1,0.1,120883,2,1414019.06463255,158435.294947505
134503,2023,23-711-527-23,2023,,71,711,Tresham Ln 3251         ,1,T. Womack               ,Jackson County FD3 Sams Valley,,,6/15/2023 12:00:00 AM,SMADDOX,7/12/2023 4:16:00 PM,36S   ,2W    ,4 ,NENW,-122.948,42.4752,1,1,2,2,1,0,15,10,0,0,0,,6,Geyer James             ,15,3,380,mowing in dry grass,Womack,,1,1,26 ,353228 Evans            ,SW1,1,,,,6/15/2023 12:10:00 PM,6/15/2023 12:10:00 PM,6/15/2023 12:12:00 PM,6/15/2023 12:21:00 PM,6/18/2023 12:00:00 PM,0,0,1,4,,0.25,1,1,1,1,1,1,1,0.25,0.25,120885,3,651838.067585304,274244.34678477
134504,2023,23-712-800-23,2023,,71,712,R Fork Foots Crk 1790   ,1,Peter J Anthony         ,4.04 miles South of Rogue Rive,,,6/15/2023 12:00:00 AM,tthomas,8/28/2023 4:22:00 PM,37S   ,4W    ,2 ,NESW,-123.142,42.3818,1,1,1,1,1,0,15,10,1,0,0,,99,911                     ,5,6,615,burn pile smoldering,"Anthony, PJ",,1,1,11 ,PROVOLT SEED ORCHARD    ,SW3,1,,,,6/14/2023 5:50:00 PM,6/14/2023 5:50:00 PM,6/14/2023 5:50:00 PM,6/14/2023 6:01:00 PM,6/17/2023 4:07:00 PM,0,0,2,4,,0.01,1,1,1,1,1,1,1,0.01,0.01,120886,3,598416.376640424,241836.698818892
134507,2023,23-721-191-23,2023,,72,721,Winchester Trails       ,1,,5NW Coquille                  ,,,6/15/2023 12:00:00 AM,KROBISON,8/4/2023 12:00:00 PM,27S   ,13W   ,18,SWNW,-124.294,43.2328,1,1,1,1,0,0,6,20,0,0,0,,99,                        ,9,4,405,rubbish disposal into a landclearing pile that still had hea,Amber Nelson,,5,1,,352820 Seven Mile Cr    ,CS1,1,,,,6/13/2023 4:50:00 PM,6/13/2023 5:00:00 PM,6/13/2023 5:03:00 PM,6/13/2023 5:18:00 PM,6/13/2023 7:00:00 PM,0,0,1,3,,0.1,1,12,0,0,0,0,1,0.1,0.1,120888,3,301638.573818892,563892.275590554
134511,2023,23-723-194-23,2023,,72,723,Ohio Street             ,1,,Bandon                        ,,,6/15/2023 12:00:00 AM,rvhancock,7/23/2023 4:55:00 PM,28S   ,14W   ,29,NWSW,-124.394,43.1186,1,1,1,1,1,1,6,10,1,0,0,,6,                        ,14,9,905,Homeless camp with recent occupancy,Brett Weidemiller,,5,1,,352820 Seven Mile Cr    ,CS1,1,,,,6/14/2023 6:00:00 AM,6/14/2023 10:05:00 AM,6/14/2023 10:08:00 AM,6/14/2023 10:10:00 AM,6/14/2023 12:10:00 PM,0,0,2,4,,0.01,2,5,0,0,0,0,1,0.01,0.01,120889,3,273045.534120739,523564.243766397
134512,2023,23-721-195-23,2023,,72,721,Transpacific Parkway #3 ,1,,,,,6/15/2023 12:00:00 AM,KROBISON,8/4/2023 12:16:00 PM,25S   ,13W   ,3 ,SWNW,-124.238,43.4397,1,1,1,1,0,1,6,11,1,0,0,,9,                        ,14,4,402,Abandoned Campfire,Chris Siebrasse,,5,1,,352820 Seven Mile Cr    ,CS1,1,,,,6/15/2023 11:40:00 AM,6/15/2023 11:50:00 AM,6/15/2023 11:55:00 AM,6/15/2023 12:05:00 PM,6/15/2023 12:46:00 PM,0,0,2,4,,0.01,2,1,0,0,0,0,1,0.01,0.01,120890,3,319978.19094488,638536.449803144
134513,2023,23-712-802-23,2023,,71,712,I-5 MP 47 NB            ,1,"Anthony, PJ             ",1.41 miles Southeast of Rogue ,,,6/15/2023 12:00:00 AM,mowen,6/24/2023 5:42:00 PM,36S   ,4W    ,27,NWNE,-123.158,42.4182,1,1,1,1,0,1,15,20,0,0,0,,3,"Anthony, Pj             ",13,3,354,Pieces catalytic converter (Carbon Exhaust) were found,"Carrier, Ivan",,5,1,25 ,PROVOLT SEED ORCHARD    ,SW3,1,,,,6/15/2023 1:30:00 PM,6/15/2023 1:31:00 PM,6/15/2023 1:33:00 PM,6/15/2023 1:34:00 PM,6/18/2023 1:31:00 PM,1,0,1,4,,1,2,1,1,1,1,1,2,1,1,120891,3,594523.850721791,255238.585629925
134514,2023,23-722-196-23,2023,,72,722,Orchard Park            ,1,,2SE Powers                    ,,,6/15/2023 12:00:00 AM,apnukusuk,7/15/2023 11:10:00 AM,31S   ,11W   ,30,NWNE,-124.052,42.8578,1,1,7,1,0,0,6,20,0,0,0,,10,                        ,14,6,699,Someone burned a cardboard box on river sandbar,Corey Bryant,,1,1,22 ,352819 Long Prairie     ,CS2,1,,,,6/15/2023 12:20:00 PM,6/15/2023 12:30:00 PM,6/15/2023 12:32:00 PM,6/15/2023 12:48:00 PM,6/15/2023 1:39:00 PM,0,0,2,3,,0.01,2,5,1,1,1,1,1,0.01,0.01,120892,3,360153.299212605,424457.995078743
